id,doi,title,journal,issue,volume,articleType,year
346584,10.1103/PhysRevC.41.1365,Faddeev calculations for low-energy <i>p</i>-<i>d</i> scattering,PRC,4,41,article,1990
346585,10.1103/PhysRevC.41.1384,Off-shell <i>T</i> matrices from inverse scattering,PRC,4,41,article,1990
346586,10.1103/PhysRevC.41.139,"Measurements of time delays for projectile-like fragments in the reaction <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>40</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>Ar+Ge at 44 MeV/nucleon",PRC,1,41,article,1990
346587,10.1103/PhysRevC.41.1391,"Differential cross sections at low energies for <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">H</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>2</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>(<i>d</i>,<i>p</i><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mo>)</mo></mrow><mrow><mn>3</mn></mrow></msup></mrow></math></span>H and <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">H</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>2</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>(<i>d</i>,<i>n</i><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mo>)</mo></mrow><mrow><mn>3</mn></mrow></msup></mrow></math></span>He",PRC,4,41,article,1990
346588,10.1103/PhysRevC.41.1401,"Microscopic calculation of bremsstrahlung emission in <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">He</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>3</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>+α collisions",PRC,4,41,article,1990
346589,10.1103/PhysRevC.41.1417,"Charged particle decay from giant monopole resonance in <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Si</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>28</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>",PRC,4,41,article,1990
346590,10.1103/PhysRevC.41.1435,"Phase shift analysis of all proton-proton scattering data below <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi mathvariant=""italic"">T</mi></mrow><mrow><mi mathvariant=""normal"">lab</mi></mrow></msub></mrow></math></span>=350 MeV",PRC,4,41,article,1990
346591,10.1103/PhysRevC.41.1453,Off-shell behavior of relativistic <i>NN</i> effective interactions and charge symmetry breaking,PRC,4,41,article,1990
346592,10.1103/PhysRevC.41.1462,Parity nonconserving asymmetries in resonance scattering and nuclear reactions induced by polarized protons,PRC,4,41,article,1990
346593,10.1103/PhysRevC.41.147,"Midrapidity <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mi>π</mi></mrow><mrow><mi mathvariant=""normal"">−</mi></mrow></msup></mrow></math></span>/<span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mi>π</mi></mrow><mrow><mo>+</mo></mrow></msup></mrow></math></span> ratios in 1.05 GeV/nucleon <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Ca</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>40</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span> collisions",PRC,1,41,article,1990
346594,10.1103/PhysRevC.41.1470,"Excitation of two-particle–one-hole high-spin states in the <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Sc</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>45</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>(<i>p</i>,<i>n</i><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mo>)</mo></mrow><mrow><mn>45</mn></mrow></msup></mrow></math></span>Ti reaction at 136 MeV",PRC,4,41,article,1990
346595,10.1103/PhysRevC.41.1474,"Gamow-Teller strength in the <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Fe</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>54</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>(<i>p</i>,<i>n</i><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mo>)</mo></mrow><mrow><mn>54</mn></mrow></msup></mrow></math></span>Co reaction at 135 MeV",PRC,4,41,article,1990
346596,10.1103/PhysRevC.41.1486,"Asymmetry of spin-flip of polarized protons in the inelastic scattering to the first <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mn>2</mn></mrow><mrow><mo>+</mo></mrow></msup></mrow></math></span> states of <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Ti</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>48</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span> and <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Ti</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>50</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>",PRC,4,41,article,1990
346597,10.1103/PhysRevC.41.1495,Relaxation of angular momentum in fission and quasifission reactions,PRC,4,41,article,1990
346598,10.1103/PhysRevC.41.1512,"Electromagnetic dissociation of <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Si</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>28</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span> at <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi mathvariant=""italic"">E</mi></mrow><mrow><mi mathvariant=""normal"">lab</mi></mrow></msub></mrow></math></span>/<i>A</i>=14.6 GeV by nucleon emission",PRC,4,41,article,1990
346599,10.1103/PhysRevC.41.152,"Actinide cross sections from the reaction of <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">C</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>13</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span> with <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Es</mi></mrow><mrow></mrow><mrow><mi mathvariant=""normal"">g</mi></mrow><mrow></mrow><mrow></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>254</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>",PRC,1,41,article,1990
346600,10.1103/PhysRevC.41.1520,"<span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">C</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>12</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mo>+</mo></mrow><mrow><mn>12</mn></mrow></msup></mrow></math></span>C elastic scattering analysis above <i>E</i>/<i>A</i>=6 MeV using deep real potentials",PRC,4,41,article,1990
346601,10.1103/PhysRevC.41.1530,Nuclear deformation in excited Pb isotopes from giant dipole γ-ray-fission angular correlations,PRC,4,41,article,1990
346602,10.1103/PhysRevC.41.1545,"Transverse momenta, nuclear equation of state, and momentum-dependent interactions in heavy-ion collisions",PRC,4,41,article,1990
346603,10.1103/PhysRevC.41.1553,"Conversion electron and yrast state measurements in <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Br</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>73</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>",PRC,4,41,article,1990
346604,10.1103/PhysRevC.41.1562,"Statistical equilibrium in the <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Ar</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>40</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mo>+</mo></mrow><mrow><mn>12</mn></mrow></msup></mrow></math></span>C system at <i>E</i>/<i>A</i>=8 MeV",PRC,4,41,article,1990
346605,10.1103/PhysRevC.41.1576,"High-spin states in <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Ce</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>136</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>: Systematics of collective oblate rotation",PRC,4,41,article,1990
346606,10.1103/PhysRevC.41.1584,"Fusion cross sections for <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Ti</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>4</mn><mn>6</mn><mo>,</mo><mn>5</mn><mn>0</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mo>+</mo></mrow><mrow><mn>90</mn></mrow></msup></mrow></math></span>Zr<span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mo>,</mo></mrow><mrow><mn>93</mn></mrow></msup></mrow></math></span>Nb and some systematics of heavy-ion fusion at barrier and subbarrier energies",PRC,4,41,article,1990
346607,10.1103/PhysRevC.41.160,Strength of the attraction of the Skyrme-type forces used in the heavy-ion reaction problems,PRC,1,41,article,1990
346608,10.1103/PhysRevC.41.1600,Isomers in iodine nuclei,PRC,4,41,article,1990
346609,10.1103/PhysRevC.41.1606,"Angular correlations between heavy and light fragments in the reaction <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">S</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>32</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mo>+</mo></mrow><mrow><mn>26</mn></mrow></msup></mrow></math></span>Mg at <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi mathvariant=""italic"">E</mi></mrow><mrow><mi mathvariant=""normal"">lab</mi></mrow></msub></mrow></math></span>=163.5 MeV",PRC,4,41,article,1990
346610,10.1103/PhysRevC.41.1610,Coulomb-modified Glauber model description of heavy-ion reaction cross sections,PRC,4,41,article,1990
346611,10.1103/PhysRevC.41.1619,Electrofission in the quasifree and delta regions,PRC,4,41,article,1990
346612,10.1103/PhysRevC.41.1625,"Pion elastic and inelastic scattering from <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Mg</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>24</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span> and <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Mg</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>26</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>",PRC,4,41,article,1990
346613,10.1103/PhysRevC.41.1637,Optical potentials for charged-hadron-nucleus scattering: Role of Coulomb excitations,PRC,4,41,article,1990
346614,10.1103/PhysRevC.41.1651,"Cross sections, analyzing powers, and spin-rotation-depolarization observables for 500 MeV proton elastic scattering from <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">C</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>12</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span> and <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">C</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>13</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>",PRC,4,41,article,1990
346615,10.1103/PhysRevC.41.1656,Phenomenology of quasifree scattering,PRC,4,41,article,1990
346616,10.1103/PhysRevC.41.1668,"50 MeV <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mi mathvariant=""normal"">π</mi></mrow><mrow><mo>+</mo></mrow></msup></mrow></math></span> and <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mi mathvariant=""normal"">π</mi></mrow><mrow><mi mathvariant=""normal"">−</mi></mrow></msup></mrow></math></span> scattering from <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">C</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>12</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>",PRC,4,41,article,1990
346617,10.1103/PhysRevC.41.1674,Constituent-quark contribution to lepton-nucleus deep-inelastic scattering,PRC,4,41,article,1990
346618,10.1103/PhysRevC.41.1688,Radiative capture of kaons by the deuteron and the Λ-<i>n</i> scattering lengths,PRC,4,41,article,1990
346619,10.1103/PhysRevC.41.169,Optical potential and the fusion barrier of two hot nuclei,PRC,1,41,article,1990
346620,10.1103/PhysRevC.41.1693,Pion-nucleon scattering from 2 to 5 GeV/<i>c</i>,PRC,4,41,article,1990
346621,10.1103/PhysRevC.41.1701,Strangeness production in antiproton annihilation on nuclei,PRC,4,41,article,1990
346622,10.1103/PhysRevC.41.1719,"Measurement of the beta spectral shapes of <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">B</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>12</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span> and <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">N</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>12</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>",PRC,4,41,article,1990
346623,10.1103/PhysRevC.41.1727,"Two-photon decay of the first excited <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mn>0</mn></mrow><mrow><mo>+</mo></mrow></msup></mrow></math></span> state in <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">O</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>16</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>",PRC,4,41,article,1990
346624,10.1103/PhysRevC.41.1736,"Constraints on the <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">C</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>12</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>(α,γ<span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mo>)</mo></mrow><mrow><mn>16</mn></mrow></msup></mrow></math></span>O astrophysical <i>S</i> factor from the beta-delayed α emission of <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">N</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>16</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>",PRC,4,41,article,1990
346625,10.1103/PhysRevC.41.1742,Exotic decay model and alpha decay studies,PRC,4,41,article,1990
346626,10.1103/PhysRevC.41.1748,Nuclear matter properties from a separable representation of the Paris interaction,PRC,4,41,article,1990
346627,10.1103/PhysRevC.41.176,Off-mass-shell dynamics in the calculation of deep inelastic scattering from nucleons and nuclei,PRC,1,41,article,1990
346628,10.1103/PhysRevC.41.1762,"Boson effective charges for light Se, Kr, and Sr isotopes",PRC,4,41,article,1990
346629,10.1103/PhysRevC.41.1768,Relativistic quasiparticle description of the structure of finite nuclei,PRC,4,41,article,1990
346630,10.1103/PhysRevC.41.1778,Comparison between effective Hamiltonians in symmetry restoring theories: Intrinsic excitations in superfluid nuclei,PRC,4,41,article,1990
346631,10.1103/PhysRevC.41.1785,Renormalized particle-particle and particle-hole random-phase approximation correlations at finite temperature: Effects upon the nuclear level density parameter,PRC,4,41,article,1990
346632,10.1103/PhysRevC.41.1792,Vacuum polarization currents in finite nuclei,PRC,4,41,article,1990
346633,10.1103/PhysRevC.41.180,Measurement of deuteron-deuteron total cross sections in the incident momentum range 1.5<i>–</i>4.0 GeV/<i>c</i>,PRC,1,41,article,1990
346634,10.1103/PhysRevC.41.1803,Band mixing effects in mean field theories. I. <i>E</i>2 transitions in the interacting boson model 1,PRC,4,41,article,1990
346635,10.1103/PhysRevC.41.1822,<i>K</i> structure of the cranked shell model wave function,PRC,4,41,article,1990
346636,10.1103/PhysRevC.41.1831,"Core excited states in <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Po</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>210</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span> and <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Pb</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>206</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>",PRC,4,41,article,1990
346637,10.1103/PhysRevC.41.1840,Projection operator in the boson expansion techniques,PRC,4,41,article,1990
346647,10.1103/PhysRevC.41.1920,"(<i>p</i>,<i>n</i>) reaction on Li isotopes for <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi mathvariant=""italic"">E</mi></mrow><mrow><mi mathvariant=""italic"">p</mi></mrow></msub></mrow></math></span>=60–200 MeV",PRC,5,41,article,1990
346648,10.1103/PhysRevC.41.193,Pion-deuteron breakup reaction at 228 MeV,PRC,1,41,article,1990
346649,10.1103/PhysRevC.41.1932,Resonances in continuous spectra of three-body systems with finite-range two-body interaction,PRC,5,41,article,1990
346650,10.1103/PhysRevC.41.1941,Test of gamma-ray strength functions in nuclear reaction model calculations,PRC,5,41,article,1990
346651,10.1103/PhysRevC.41.1956,"<span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Si</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>30</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mo>(</mo></mrow><mrow><mn>3</mn></mrow></msup></mrow></math></span>He,<i>d</i><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mo>)</mo></mrow><mrow><mn>31</mn></mrow></msup></mrow></math></span>P reaction at 25 MeV",PRC,5,41,article,1990
346652,10.1103/PhysRevC.41.1975,"Negative-parity states in the spectrum of <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Li</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>6</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span> from elastic scattering and radiative capture of <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">He</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>3</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span> by <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">H</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>3</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>",PRC,5,41,article,1990
346653,10.1103/PhysRevC.41.1993,"Analog (<i>p</i>,<i>n</i>) cross sections of even-even palladium isotopes at 26 MeV",PRC,5,41,article,1990
346654,10.1103/PhysRevC.41.2004,"Determination of <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Pb</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>200</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>, <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Po</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>204</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>, <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Rn</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>208</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>, <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Ra</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>212</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>, and <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Th</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>216</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span> atomic masses by the <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Pb</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>204</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>(α<span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mo>,</mo></mrow><mrow><mn>8</mn></mrow></msup></mrow></math></span>He<span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mo>)</mo></mrow><mrow><mn>200</mn></mrow></msup></mrow></math></span>Pb reaction",PRC,5,41,article,1990
346655,10.1103/PhysRevC.41.2010,"Preequilibrium (<i>p</i>,<i>n</i>) reaction as a probe for the effective nucleon-nucleon interaction in multistep direct processes",PRC,5,41,article,1990
346656,10.1103/PhysRevC.41.202,Observation of double isovector giant dipole resonances from pion double charge exchange,PRC,1,41,article,1990
346657,10.1103/PhysRevC.41.2021,"<span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">−</mi></mrow><mrow></mrow><mrow><mn>12</mn></mrow><mrow></mrow><mrow></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>12</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>C potential by inversion",PRC,5,41,article,1990
346658,10.1103/PhysRevC.41.2032,"Optical-model analysis of <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">N</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>14</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mo>+</mo></mrow><mrow><mn>12</mn></mrow></msup></mrow></math></span>C and <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">C</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>12</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mo>+</mo></mrow><mrow><mn>12</mn></mrow></msup></mrow></math></span>C elastic scattering in the range <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi mathvariant=""italic"">E</mi></mrow><mrow><mi mathvariant=""normal"">c</mi><mo>.</mo><mi mathvariant=""normal"">m</mi><mo>.</mo><mn></mn></mrow></msub></mrow></math></span>=35 to 63 MeV",PRC,5,41,article,1990
